product_id,product_name,category,brand,list_price,sale_price,weight_dimensions,employee_id,create_date,modify_date
P01855,Product_1855,食品,Brand_D,4259,3088,64x67x64cm,EMP0004,2025-06-10,
P01856,Product_1856,美妝,Brand_A,3560,3131,20x24x60cm,EMP0006,2025-02-23,
P01857,Product_1857,家居,Brand_F,2503,2178,77x25x91cm,EMP0005,2024-09-22,
P01858,Product_1858,美妝,Brand_A,1363,1237,1940g,EMP0006,2024-12-07,
P01859,Product_1859,服飾,Brand_H,4436,3151,37x11x27cm,EMP0006,2025-05-06,
P01860,Product_1860,3C,Brand_C,2927,2066,706g,EMP0002,2025-02-06,
P01861,Product_1861,食品,Brand_G,1184,939,42x53x46cm,EMP0005,2024-10-20,
P01862,Product_1862,食品,Brand_I,1419,1046,4744g,EMP0004,2025-02-14,
P01863,Product_1863,食品,Brand_H,4035,3388,1820g,EMP0000,2025-04-01,
P01864,Product_1864,服飾,Brand_B,316,294,42x89x88cm,EMP0002,2025-06-03,
P01865,Product_1865,食品,Brand_B,4961,3958,48x34x41cm,EMP0002,2024-09-04,
P01866,Product_1866,美妝,Brand_D,739,673,3708g,EMP0003,2025-03-23,
P01867,Product_1867,服飾,Brand_E,4001,2801,1146g,EMP0006,2025-01-22,
P01868,Product_1868,家居,Brand_C,2034,1510,45x96x51cm,EMP0007,2024-11-24,
P01869,Product_1869,3C,Brand_A,2512,1777,1717g,EMP0003,2025-05-30,
P01870,Product_1870,美妝,Brand_F,4415,3453,50x35x34cm,EMP0006,2025-02-26,
P01871,Product_1871,食品,Brand_E,2123,1968,4459g,EMP0001,2024-08-13,
P01872,Product_1872,圖書,Brand_G,2734,-92,84x72x65cm,EMP0002,2024-12-20,
P01873,Product_1873,3C,Brand_B,342,291,60x83x58cm,EMP0006,2024-09-11,
P01874,Product_1874,圖書,Brand_D,112,91,56x25x63cm,EMP0007,2024-10-11,
P01875,Product_1875,圖書,Brand_C,1300,1215,1717g,EMP0004,2025-05-17,
P01876,Product_1876,家居,Brand_D,3435,2510,83x37x73cm,EMP0003,2024-08-24,
P01877,Product_1877,圖書,Brand_G,694,523,43x92x69cm,EMP0008,2024-08-07,
P01878,Product_1878,美妝,Brand_A,657,465,74x79x17cm,EMP0004,2025-06-06,
P01879,Product_1879,美妝,Brand_H,2114,1709,44x92x78cm,EMP0000,2025-01-29,
P01880,Product_1880,食品,Brand_I,3274,2520,32x87x75cm,EMP0009,2024-12-06,
P01881,Product_1881,食品,Brand_A,3589,3293,76x28x79cm,EMP0005,2024-12-21,
P01882,Product_1882,食品,Brand_B,974,829,2015g,EMP0003,2024-12-26,
P01883,Product_1883,3C,Brand_G,490,418,63x48x23cm,EMP0001,2024-09-16,
P01884,Product_1884,服飾,Brand_A,4708,3922,84x85x50cm,EMP0004,2024-08-02,
P01885,Product_1885,3C,Brand_E,1377,996,66x48x50cm,EMP0008,2024-12-11,
P01886,Product_1886,食品,Brand_G,4281,-15,62x53x96cm,EMP0008,2024-08-29,2025-07-17
P01887,Product_1887,服飾,Brand_I,4331,4114,440g,EMP0001,2024-10-30,
P01888,Product_1888,食品,Brand_H,3885,3531,90x46x88cm,EMP0008,2024-09-18,
P01889,Product_1889,3C,Brand_A,927,856,1999g,EMP0007,2025-01-21,2025-05-06
P01890,Product_1890,3C,Brand_F,4127,3738,31x64x19cm,EMP0005,2025-01-13,
P01891,Product_1891,圖書,Brand_F,3869,2808,51x42x13cm,EMP0004,2024-09-10,
P01892,Product_1892,食品,Brand_A,3024,2289,4393g,EMP0007,2025-05-09,
P01893,Product_1893,服飾,Brand_H,1752,1228,14x53x99cm,EMP0007,2025-04-20,
P01894,Product_1894,家居,Brand_H,1386,1076,81x50x35cm,EMP0000,2025-05-25,
P01895,Product_1895,圖書,Brand_G,697,507,3302g,EMP0000,2025-04-02,
P01896,Product_1896,美妝,Brand_I,2598,2126,36x10x44cm,EMP0002,2024-11-22,
P01897,Product_1897,圖書,Brand_H,2968,2580,3419g,EMP0001,2024-07-28,
P01898,Product_1898,服飾,Brand_A,1861,1709,76x88x69cm,EMP0005,2024-12-03,
P01899,Product_1899,圖書,Brand_A,2429,2155,52x27x23cm,EMP0009,2024-11-24,
P01900,Product_1900,家居,Brand_A,1881,1758,41x54x99cm,EMP0004,2025-04-11,
P01901,Product_1901,美妝,Brand_I,3241,2312,34x66x42cm,EMP0005,2025-07-04,
P01902,Product_1902,3C,Brand_D,4516,3175,32x14x37cm,EMP0001,2024-12-09,
P01903,Product_1903,3C,Brand_I,903,782,4965g,EMP0003,2025-02-02,
P01904,Product_1904,圖書,Brand_G,1969,1521,618g,EMP0005,2024-11-03,
P01905,Product_1905,美妝,Brand_G,790,603,63x40x63cm,EMP0004,2025-02-11,2025-07-03
P01906,Product_1906,美妝,Brand_C,3162,2475,65x31x47cm,EMP0000,2025-04-29,
P01907,Product_1907,美妝,Brand_C,3671,2818,2395g,EMP0007,2025-03-25,
P01908,Product_1908,食品,Brand_F,4666,3863,2567g,EMP0003,2024-12-08,
P01909,Product_1909,服飾,Brand_J,1466,1188,4887g,EMP0003,2024-08-28,
P01910,Product_1910,家居,Brand_C,4756,3938,2328g,EMP0003,2024-07-03,
P01911,Product_1911,美妝,Brand_J,410,356,3527g,EMP0008,2024-09-30,
P01912,Product_1912,美妝,Brand_J,3055,2434,2482g,EMP0009,2024-09-29,
P01913,Product_1913,3C,Brand_E,380,290,52x98x82cm,EMP0002,2025-03-07,
P01914,Product_1914,美妝,Brand_C,4479,3322,1493g,EMP0001,2025-04-07,
P01915,Product_1915,服飾,Brand_F,2696,2123,20x76x67cm,EMP0002,2025-03-22,
P01916,Product_1916,美妝,Brand_G,3380,2993,39x74x40cm,EMP0005,2024-10-12,
P01917,Product_1917,家居,Brand_J,4175,3712,63x56x16cm,EMP0000,2024-10-29,
P01918,Product_1918,家居,Brand_J,837,725,1096g,EMP0004,2025-02-19,
P01919,Product_1919,美妝,Brand_B,289,219,89x59x86cm,EMP0006,2024-12-24,
P01920,Product_1920,家居,Brand_F,4407,3732,81x17x35cm,EMP0009,2025-05-22,
P01921,Product_1921,3C,Brand_D,1643,1385,62x79x49cm,EMP0007,2024-08-13,
P01922,Product_1922,3C,Brand_J,732,601,18x59x66cm,EMP0008,2025-03-22,
P01923,Product_1923,家居,Brand_H,2395,2006,73x77x97cm,EMP0007,2025-04-12,
P01924,Product_1924,美妝,Brand_J,3032,2495,3198g,EMP0008,2024-11-16,
P01925,Product_1925,3C,Brand_D,252,212,53x22x100cm,EMP0001,2025-05-27,2025-07-25
P01926,Product_1926,服飾,Brand_E,1447,1272,72x70x98cm,EMP0005,2025-06-20,2025-07-02
P01927,Product_1927,美妝,Brand_H,261,190,2590g,EMP0002,2025-04-22,
P01928,Product_1928,食品,Brand_B,2160,1916,544g,EMP0004,2024-09-24,
P01929,Product_1929,家居,Brand_B,4486,3293,4660g,EMP0000,2024-09-09,
P01930,Product_1930,圖書,Brand_E,4915,3522,4940g,EMP0004,2025-04-19,
P01931,Product_1931,美妝,Brand_F,3222,3041,57x10x53cm,EMP0009,2025-01-15,
P01932,Product_1932,食品,Brand_I,892,838,34x41x41cm,EMP0008,2024-12-04,
P01933,Product_1933,3C,Brand_G,4539,3246,48x53x48cm,EMP0006,2024-07-26,
P01934,Product_1934,食品,Brand_J,2630,2132,1789g,EMP0009,2024-07-14,
P01935,Product_1935,美妝,Brand_J,853,637,18x76x29cm,EMP0006,2024-09-04,
P01936,Product_1936,圖書,Brand_D,4616,3792,30x50x21cm,EMP0004,2025-02-14,
P01937,Product_1937,食品,Brand_A,3812,3459,3044g,EMP0003,2024-08-17,
P01938,Product_1938,食品,Brand_C,3685,3456,367g,EMP0001,2025-04-13,
P01939,Product_1939,食品,Brand_D,3575,3069,3137g,EMP0001,2024-09-25,
P01940,Product_1940,3C,Brand_C,1082,853,3142g,EMP0009,2024-12-06,
P01941,Product_1941,家居,Brand_C,1134,965,1467g,EMP0002,2025-01-30,
P01942,Product_1942,圖書,Brand_A,3473,2702,2069g,EMP0003,2025-03-06,
P01943,Product_1943,家居,Brand_G,1177,1091,3700g,EMP0009,2024-12-30,
P01944,Product_1944,3C,Brand_G,2249,2064,4875g,EMP0008,2024-12-13,
P01945,Product_1945,3C,Brand_A,3932,3301,3452g,EMP0005,2025-04-01,
P01946,Product_1946,圖書,Brand_C,3941,3079,76x86x43cm,EMP0000,2024-07-14,
P01947,Product_1947,3C,Brand_A,2321,1795,77x31x52cm,EMP0006,2024-08-03,2025-02-26
P01948,Product_1948,家居,Brand_H,3982,2820,2453g,EMP0009,2024-07-05,
P01949,Product_1949,圖書,Brand_H,4209,3805,2729g,EMP0003,2025-01-15,
P01950,Product_1950,食品,Brand_H,3308,2688,30x57x73cm,EMP0002,2025-06-07,2025-07-29
P01951,Product_1951,3C,Brand_H,1219,953,1056g,EMP0006,2025-05-23,
P01952,Product_1952,圖書,Brand_D,1443,1180,53x53x85cm,EMP0005,2025-01-28,
P01953,Product_1953,3C,Brand_G,1643,1486,4649g,EMP0002,2024-10-20,
P01954,Product_1954,3C,Brand_E,672,492,45x91x90cm,EMP0000,2024-08-14,
P01955,Product_1955,服飾,Brand_D,1438,1315,32x70x42cm,EMP0004,2025-07-04,
P01956,Product_1956,3C,Brand_B,1127,1041,2354g,EMP0008,2024-09-19,2025-01-28
P01957,Product_1957,家居,Brand_G,2331,2184,2079g,EMP0004,2024-12-30,
P01958,Product_1958,美妝,Brand_F,4551,3638,1295g,EMP0008,2025-03-03,2025-04-24
P01959,Product_1959,服飾,Brand_B,612,462,92x12x87cm,EMP0009,2025-06-09,
P01960,Product_1960,3C,Brand_E,3629,2880,657g,EMP0002,2024-07-13,
P01961,Product_1961,服飾,Brand_A,3468,2716,237g,EMP0008,2025-02-04,
P01962,Product_1962,食品,Brand_I,569,424,25x78x15cm,EMP0007,2025-03-19,
P01963,Product_1963,家居,Brand_A,4621,3936,1941g,EMP0000,2024-11-21,
P01964,Product_1964,家居,Brand_I,2886,2364,41x97x26cm,EMP0005,2025-02-27,
P01965,Product_1965,家居,Brand_A,1882,1725,1874g,EMP0001,2025-06-02,
P01966,Product_1966,美妝,Brand_A,3807,2695,32x72x19cm,EMP0005,2024-08-13,2024-12-15
P01967,Product_1967,3C,Brand_B,1361,1172,17x90x56cm,EMP0007,2024-07-31,
P01968,Product_1968,食品,Brand_A,3498,3116,2722g,EMP0008,2025-07-03,
P01969,Product_1969,圖書,Brand_E,295,262,27x53x97cm,EMP0000,2025-03-14,
P01970,Product_1970,服飾,Brand_A,4213,3882,513g,EMP0008,2024-08-18,
P01971,Product_1971,服飾,Brand_J,2296,2026,309g,EMP0007,2025-05-27,
P01972,Product_1972,服飾,Brand_H,3220,3001,4609g,EMP0007,2024-12-06,
P01973,Product_1973,食品,Brand_A,1184,927,2679g,EMP0004,2024-11-27,
P01974,Product_1974,3C,Brand_I,3418,2822,542g,EMP0008,2025-02-13,
P01975,Product_1975,家居,Brand_F,3884,2732,1708g,EMP0006,2025-01-17,
P01976,Product_1976,家居,Brand_C,2419,1697,3765g,EMP0005,2024-12-30,
P01977,Product_1977,食品,Brand_E,3127,2377,3359g,EMP0002,2024-08-02,
P01978,Product_1978,服飾,Brand_A,2336,1694,3429g,EMP0005,2025-05-09,
P01979,Product_1979,家居,Brand_A,4481,3428,22x85x100cm,EMP0002,2024-08-15,
P01980,Product_1980,3C,Brand_I,2540,1890,26x57x10cm,EMP0008,2025-04-28,
P01981,Product_1981,食品,Brand_B,4225,2988,1401g,EMP0009,2024-10-12,
P01982,Product_1982,食品,Brand_H,4027,3734,2982g,EMP0009,2024-07-16,
P01983,Product_1983,3C,Brand_C,2111,1482,2583g,EMP0000,2024-12-01,
P01984,Product_1984,食品,Brand_D,1227,1085,76x27x48cm,EMP0005,2025-03-28,
P01985,Product_1985,食品,Brand_B,2090,1542,566g,EMP0001,2024-08-01,
P01986,Product_1986,家居,Brand_C,4148,3850,2381g,EMP0002,2024-08-28,
P01987,Product_1987,圖書,Brand_D,1215,1122,1375g,EMP0003,2024-10-10,
P01988,Product_1988,3C,Brand_G,2670,-47,88x77x69cm,EMP0001,2025-03-13,
P01989,Product_1989,服飾,Brand_I,4050,3516,4852g,EMP0006,2025-05-01,2025-05-28
P01990,Product_1990,食品,Brand_F,1832,1285,84x60x17cm,EMP0006,2024-11-20,
P01991,Product_1991,圖書,Brand_F,3247,3072,95x73x58cm,EMP0004,2025-01-08,
P01992,Product_1992,圖書,Brand_I,1304,1199,4790g,EMP0000,2024-11-01,
P01993,Product_1993,3C,Brand_D,635,587,1412g,EMP0003,2024-09-15,
P01994,Product_1994,3C,Brand_A,3992,3453,600g,EMP0009,2024-09-24,
P01995,Product_1995,家居,Brand_H,585,460,453g,EMP0003,2025-03-16,
P01996,Product_1996,圖書,Brand_F,1430,1320,3557g,EMP0001,2024-08-22,
P01997,Product_1997,服飾,Brand_F,4290,3316,48x78x83cm,EMP0002,2025-01-23,
P01998,Product_1998,家居,Brand_F,1798,1511,2286g,EMP0009,2025-01-14,
P01999,Product_1999,服飾,Brand_B,4868,3529,2447g,EMP0006,2024-10-25,
